snapshot_date,mpn,manufacturer,category,source,lead_time_weeks,lifecycle_status,stock,unit_price,match_type,matched_mpn,dk_part_number,products_count,exact_match_count,collected_at,dk_manufacturer,dk_manufacturer_id,dk_category,dk_subcategory,dk_category_id,series,base_product,description,product_status_id,normally_stocking,discontinued,end_of_life,ncnr,back_order_not_allowed,date_last_buy_chance,quantity_available,manufacturer_public_quantity,lead_time_weeks_raw,moq,standard_package,packaging,variation_count,tariff_active,marketplace,qty_available_for_package,max_qty_for_distribution,digireel_fee,dk_unit_price,price_break_count,min_break_qty,unit_price_min_break,max_break_qty,unit_price_max_break,rohs_status,reach_status,moisture_sensitivity_level,export_control_class,htsus_code,package_case,mounting_type,parameter_count
2026-08-15,ADG419BRZ,Analog Devices,Analog Switches and Multiplexers,digikey,23,Active,5416,5.99,exact,ADG419BRZ,505-ADG419BRZ-ND,3,1,2026-08-15T20:37:04+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,ADG419,IC SWITCH SPDT X 1 35OHM 8SOIC,0,1,0,0,0,0,,5416,0,23,1,0,Tube,1,1,0,5416,0,0.0,5.99,8,1,5.99,2548,3.36639,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,17
2026-08-15,AD7694BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,39,31.21,exact,AD7694BRMZ,AD7694BRMZ-ND,2,1,2026-08-15T20:37:06+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7694,IC ADC 16BIT 8-MSOP,0,1,0,0,0,0,,39,0,10,1,50,Tube,1,0,0,39,999999999,0.0,31.21,5,1,31.21,250,21.32,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD811JRZ,Analog Devices,Amplifiers - Video,digikey,10,Active,1432,15.04,exact,AD811JRZ,505-AD811JRZ-ND,3,1,2026-08-15T20:37:07+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Linear,32,,AD811,IC AMP CURRENT FEEDBACK 8SOIC,0,1,0,0,0,0,,1432,0,10,1,98,Tube,1,1,0,1432,999999999,0.0,15.04,6,1,15.04,588,9.51318,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,11
2026-08-15,AD7686BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,209,36.68,exact,AD7686BRMZ,505-AD7686BRMZ-ND,2,1,2026-08-15T20:37:09+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7686,IC ADC 16BIT 10-MSOP,0,1,0,0,0,0,,209,0,10,1,0,Tube,1,1,0,209,0,0.0,36.68,5,1,36.68,250,25.30128,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD7654ASTZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,18,Active,10,56.0,exact,AD7654ASTZ,505-AD7654ASTZ-ND,2,1,2026-08-15T20:37:10+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,PulSAR®,AD7654,IC ADC 16BIT 48-LQFP,0,1,0,0,0,0,,10,0,18,1,19,Tray,1,1,0,10,999999999,0.0,56.0,4,1,56.0,114,40.68649,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0030,48-LQFP,Surface Mount,17
2026-08-15,AD5305BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,11,Active,230,11.77,exact,AD5305BRMZ,505-AD5305BRMZ-ND,2,1,2026-08-15T20:37:11+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5305,IC DAC 8BIT 10-MSOP,0,1,0,0,0,0,,230,0,11,1,0,Tube,1,1,0,230,0,0.0,11.77,7,1,11.77,1000,7.18987,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,ADG719BRTZ-REEL7,Analog Devices,Analog Switches and Multiplexers,digikey,16,Active,293,2.12447,exact,ADG719BRTZ-REEL7,ADG719BRTZ-REEL7CT-ND,1,1,2026-08-15T20:37:13+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,ADG719,IC SWITCH SPDT X 1 4OHM SOT23-6,0,1,0,0,0,0,,293,0,16,1,0,Cut Tape (CT),3,1,0,293,0,0.0,3.94,6,1,3.94,500,2.3256,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,SOT-23-6,Surface Mount,17
2026-08-15,AD7994BRUZ-1,Analog Devices,Analog to Digital Converters (ADCs),digikey,17,Active,2328,14.9,exact,AD7994BRUZ-1,AD7994BRUZ-1-ND,2,1,2026-08-15T20:37:14+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7994,IC ADC 12BIT 16-TSSOP,0,1,0,0,0,0,,2328,0,17,1,96,Tube,1,0,0,2328,999999999,0.0,14.9,7,1,14.9,1056,9.24939,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD7790BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,1028,11.12,exact,AD7790BRMZ,AD7790BRMZ-ND,2,1,2026-08-15T20:37:15+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7790,IC ADC 16BIT 10-MSOP,0,1,0,0,0,0,,1028,0,10,1,50,Tube,1,0,0,1028,999999999,0.0,11.12,7,1,11.12,1000,6.76286,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD7327BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,0,12.73,exact,AD7327BRUZ,AD7327BRUZ-ND,3,1,2026-08-15T20:37:16+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,iCMOS®,AD7327,IC ADC 12BIT 20-TSSOP,0,1,0,0,0,0,,0,0,10,1,75,Tube,1,1,0,0,999999999,0.0,12.73,7,1,12.73,1050,7.81142,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"20-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD7714YNZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,13,Active,14,38.41,exact,AD7714YNZ,AD7714YNZ-ND,1,1,2026-08-15T20:37:18+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7714,IC ADC 24BIT 24-PDIP,0,1,0,0,0,0,,14,0,13,1,15,Tube,1,1,0,14,999999999,0.0,38.41,5,1,38.41,255,26.552,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"24-DIP (0.300"", 7.62mm)",Through Hole,17
2026-08-15,ADG849YKSZ-500RL7,Analog Devices,Analog Switches and Multiplexers,digikey,10,Active,21542,1.51068,exact,ADG849YKSZ-500RL7,505-ADG849YKSZ-500RL7CT-ND,1,1,2026-08-15T20:37:19+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,ADG849,IC SWITCH SPDTX1 600MOHM SC70-6,0,1,0,0,0,0,,21542,0,10,1,0,Cut Tape (CT),3,1,0,21542,0,0.0,2.71,5,1,2.71,250,1.56536,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"6-TSSOP, SC-88, SOT-363",Surface Mount,17
2026-08-15,ADG408BRZ,Analog Devices,Analog Switches and Multiplexers,digikey,39,Active,624,10.87,exact,ADG408BRZ,505-ADG408BRZ-ND,3,1,2026-08-15T20:37:20+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Interface,32,,ADG408,IC MUX 8:1 100OHM 16SOIC,0,1,0,0,0,0,,624,0,39,1,0,Tube,1,1,0,624,0,0.0,10.87,7,1,10.87,1008,6.59585,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,17
2026-08-15,AD7738BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,873,26.88,exact,AD7738BRUZ,505-AD7738BRUZ-ND,3,1,2026-08-15T20:37:22+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7738,IC ADC 24BIT 28-TSSOP,0,1,0,0,0,0,,873,0,10,1,0,Tube,1,1,0,873,0,0.0,26.88,6,1,26.88,500,17.7802,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"28-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,ADSP-BF536BBCZ-3A,Analog Devices,DSPs - Digital Signal Processors,digikey,19,Active,0,31.51,exact,ADSP-BF536BBCZ-3A,ADSP-BF536BBCZ-3A-ND,1,1,2026-08-15T20:37:23+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,Blackfin®,ADSP-BF536,IC DSP CTLR 16BIT 182CSBGA,0,1,0,0,0,0,,0,0,19,1,34,Tray,1,1,0,0,999999999,0.0,31.51,5,1,31.51,272,21.98699,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,"182-LFBGA, CSPBGA",Surface Mount,11
2026-08-15,ADSP-BF548BBCZ-5A,Analog Devices,DSPs - Digital Signal Processors,digikey,10,Active,132,64.71,exact,ADSP-BF548BBCZ-5A,505-ADSP-BF548BBCZ-5A-ND,2,1,2026-08-15T20:37:24+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,Blackfin®,ADSP-BF548,IC DSP 16BIT 533MHZ 400CSBGA,0,1,0,0,0,0,,132,0,10,1,0,Tray,1,1,0,132,0,0.0,64.71,4,1,64.71,112,48.45241,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),5A992C,8542.31.0035,"400-LFBGA, CSPBGA",Surface Mount,11
2026-08-15,ADSP-BF592KCPZ-2,Analog Devices,DSPs - Digital Signal Processors,digikey,14,Active,260,6.39,exact,ADSP-BF592KCPZ-2,ADSP-BF592KCPZ-2-ND,1,1,2026-08-15T20:37:25+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,Blackfin®,ADSP-BF592,IC DSP CTRLR 200MHZ 64LFCSP,0,1,0,0,0,0,,260,0,14,1,260,Tray,1,1,0,260,999999999,0.0,6.39,8,1,6.39,2600,3.78275,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,"64-VFQFN Exposed Pad, CSP",Surface Mount,11
2026-08-15,ADSP-BF536BBCZ-4A,Analog Devices,DSPs - Digital Signal Processors,digikey,19,Active,33,40.07,exact,ADSP-BF536BBCZ-4A,ADSP-BF536BBCZ-4A-ND,1,1,2026-08-15T20:37:26+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,Blackfin®,ADSP-BF536,IC DSP CTLR 16BIT 182CSBGA,0,1,0,0,0,0,,33,0,19,1,26,Tray,1,0,0,33,999999999,0.0,40.07,5,1,40.07,260,28.36996,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,"182-LFBGA, CSPBGA",Surface Mount,11
2026-08-15,ADSP-21369KSWZ-4A,Analog Devices,DSPs - Digital Signal Processors,digikey,10,Active,0,64.86,exact,ADSP-21369KSWZ-4A,505-ADSP-21369KSWZ-4A-ND,1,1,2026-08-15T20:37:28+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,SHARC®,ADSP-21369,IC DSP 32BIT 350MHZ 208-LQFP,0,0,0,0,0,0,,0,0,10,11,13,Tray,1,1,0,0,999999999,0.0,64.86,1,11,64.86,11,64.86,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,208-LQFP Exposed Pad,Surface Mount,11
2026-08-15,AD5410AREZ-REEL7,Analog Devices,Analog to Digital Converters (ADCs),digikey,39,Active,0,7.98757,exact,AD5410AREZ-REEL7,AD5410AREZ-REEL7CT-ND,1,1,2026-08-15T20:37:29+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5410,IC DAC 12BIT 24-TSSOP-EP,0,1,0,0,0,0,,0,0,39,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,12.98,5,1,12.98,250,8.70568,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0040,"24-TSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,15
2026-08-15,AD5764ASUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,227,62.6,exact,AD5764ASUZ,505-AD5764ASUZ-ND,2,1,2026-08-15T20:37:30+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,iCMOS®,AD5764,IC DAC 16BIT 32-TQFP,0,1,0,0,0,0,,227,0,10,1,16,Tray,1,1,0,227,999999999,0.0,62.6,4,1,62.6,112,45.76982,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0040,32-TQFP,Surface Mount,15
2026-08-15,ADSP-BF609BBCZ-5,Analog Devices,DSPs - Digital Signal Processors,digikey,19,Active,15,62.14,exact,ADSP-BF609BBCZ-5,505-ADSP-BF609BBCZ-5-ND,1,1,2026-08-15T20:37:31+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,Blackfin®,ADSP-BF609,IC DSP CTLR DUAL 349CSBGA,0,1,0,0,0,0,,15,0,19,1,0,Tray,1,1,0,15,0,0.0,62.14,4,1,62.14,105,46.5501,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,"349-LFBGA, CSPBGA",Surface Mount,11
2026-08-15,AD5063BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,235,17.99,exact,AD5063BRMZ,505-AD5063BRMZ-ND,4,1,2026-08-15T20:37:32+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,nanoDAC®,AD5063,IC DAC 16BIT 10-MSOP,0,1,0,0,0,0,,235,0,10,1,50,Tube,1,0,0,235,999999999,0.0,17.99,6,1,17.99,500,11.58314,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,ADSP-BF533SBBZ500,Analog Devices,DSPs - Digital Signal Processors,digikey,11,Active,25,50.72,exact,ADSP-BF533SBBZ500,505-ADSP-BF533SBBZ500-ND,1,1,2026-08-15T20:37:34+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,Blackfin®,ADSP-BF533,IC DSP CTLR 16BIT 500MHZ 169BGA,0,1,0,0,0,0,,25,0,11,1,1,Tray,1,1,0,25,999999999,0.0,50.72,5,1,50.72,250,36.41516,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,169-BBGA,Surface Mount,11
2026-08-15,AD7811YRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,90,17.02,exact,AD7811YRUZ,AD7811YRUZ-ND,3,1,2026-08-15T20:37:35+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7811,IC ADC 10BIT 16-TSSOP,0,1,0,0,0,0,,90,0,10,1,96,Tube,1,1,0,90,999999999,0.0,17.02,6,1,17.02,576,10.86549,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-08-15,AD7811YRZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,1,17.02,exact,AD7811YRZ,AD7811YRZ-ND,3,1,2026-08-15T20:37:36+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7811,IC ADC 10BIT 16-SOIC,0,1,0,0,0,0,,1,0,10,1,48,Tube,1,0,0,1,999999999,0.0,17.02,6,1,17.02,528,10.89619,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,17
2026-08-15,AD5063BRMZ-REEL7,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,1390,11.34325,exact,AD5063BRMZ-REEL7,AD5063BRMZ-REEL7CT-ND,1,1,2026-08-15T20:37:38+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,nanoDAC®,AD5063,IC DAC 16BIT 10-MSOP,0,1,0,0,0,0,,1390,0,10,1,1,Cut Tape (CT),3,0,0,1390,999999999,0.0,17.99,4,1,17.99,100,12.4542,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,AD7606BSTZ-6,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,2125,38.54,exact,AD7606BSTZ-6,505-AD7606BSTZ-6-ND,2,1,2026-08-15T20:37:39+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7606,IC DAS/ADC/DAC SPECIAL 64-LQFP,0,1,0,0,0,0,,2125,0,10,1,0,Tray,1,1,0,2125,0,0.0,38.54,5,1,38.54,270,26.59881,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0050,64-LQFP,Surface Mount,11
2026-08-15,AD5410AREZ,Analog Devices,Digital to Analog Converters (DACs),digikey,39,Active,98,12.98,exact,AD5410AREZ,505-AD5410AREZ-ND,2,1,2026-08-15T20:37:40+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5410,IC DAC 12BIT 24-TSSOP-EP,0,1,0,0,0,0,,98,0,39,1,0,Tube,1,1,0,98,0,0.0,12.98,7,1,12.98,1054,7.97528,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0040,"24-TSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,15
2026-08-15,AD5310BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,268,8.57,exact,AD5310BRMZ,AD5310BRMZ-ND,3,1,2026-08-15T20:37:42+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5310,IC DAC 10BIT 8-MSOP,0,1,0,0,0,0,,268,0,10,1,50,Tube,1,1,0,268,999999999,0.0,8.57,7,1,8.57,1000,5.10494,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,AD7812YRZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,117,15.72,exact,AD7812YRZ,AD7812YRZ-ND,3,1,2026-08-15T20:37:43+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD7812,IC ADC 10BIT 20-SOIC,0,1,0,0,0,0,,117,0,10,1,0,Tube,1,1,0,117,0,0.0,15.72,6,1,15.72,518,10.01292,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,17
2026-08-15,AD5412AREZ-REEL7,Analog Devices,Analog to Digital Converters (ADCs),digikey,35,Active,0,9.31854,exact,AD5412AREZ-REEL7,AD5412AREZ-REEL7CT-ND,1,1,2026-08-15T20:37:44+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5412,IC DAC 12BIT 24-TSSOP-EP,0,1,0,0,0,0,,0,0,35,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,14.98,4,1,14.98,100,10.1898,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0040,"24-TSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,15
2026-08-15,AD4020BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,32,Active,88,66.87,exact,AD4020BRMZ,505-AD4020BRMZ-ND,3,1,2026-08-15T20:37:46+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD4020,IC ADC 20BIT 10-MSOP,0,1,0,0,0,0,,88,0,32,1,50,Tube,1,1,0,88,999999999,0.0,66.87,4,1,66.87,100,49.2624,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0030,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,17
2026-08-15,AD5722AREZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,31,Active,0,11.31,exact,AD5722AREZ,505-AD5722AREZ-ND,2,1,2026-08-15T20:37:47+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,iCMOS®,AD5722,IC DAC 12BIT 24-TSSOP-EP,0,1,0,0,0,0,,0,0,31,1,62,Tube,1,1,0,0,999999999,0.0,11.31,7,1,11.31,1054,6.87598,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0040,"24-TSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,15
2026-08-15,AD5687BRUZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,0,8.09,exact,AD5687BRUZ,505-AD5687BRUZ-ND,2,1,2026-08-15T20:37:48+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,nanoDAC+®,AD5687,IC DAC 12BIT 16-TSSOP,0,1,0,0,0,0,,0,0,10,1,0,Tube,1,1,0,0,0,0.0,8.09,7,1,8.09,1056,4.79159,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,15
2026-08-15,AD5541CRZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,39,Active,92,66.43,exact,AD5541CRZ,505-AD5541CRZ-ND,2,1,2026-08-15T20:37:50+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5541,IC DAC 16BIT 8-SOIC,0,1,0,0,0,0,,92,0,39,1,98,Tube,1,1,0,92,999999999,0.0,66.43,4,1,66.43,196,47.78276,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,15
2026-08-15,AD5391BSTZ-5,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,5,61.31,exact,AD5391BSTZ-5,505-AD5391BSTZ-5-ND,1,1,2026-08-15T20:37:51+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5391,IC DAC 12BIT 52-LQFP,0,1,0,0,0,0,,5,0,10,1,0,Tray,1,1,0,5,0,0.0,61.31,4,1,61.31,102,44.94186,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0040,52-LQFP,Surface Mount,15
2026-08-15,ADAU1401AWBSTZ,Analog Devices,Linear ICs,digikey,10,Active,75,11.36,exact,ADAU1401AWBSTZ,505-ADAU1401AWBSTZ-ND,2,1,2026-08-15T20:37:52+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,SigmaDSP®,ADAU1401,IC AUDIO PROC 28/56BIT 48LQFP,0,1,0,0,0,0,,75,0,10,1,104,Tray,1,1,0,75,999999999,0.0,11.36,7,1,11.36,1040,7.15281,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,48-LQFP,Surface Mount,12
2026-08-15,AD5392BSTZ-5,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,106,56.41,exact,AD5392BSTZ-5,AD5392BSTZ-5-ND,1,1,2026-08-15T20:37:53+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5392,IC DAC 14BIT 52-LQFP,0,1,0,0,0,0,,106,0,10,1,18,Tray,1,1,0,106,999999999,0.0,56.41,4,1,56.41,108,41.08241,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0040,52-LQFP,Surface Mount,15
2026-08-15,AD5300BRMZ,Analog Devices,Analog to Digital Converters (ADCs),digikey,10,Active,500,5.67,exact,AD5300BRMZ,505-AD5300BRMZ-ND,4,1,2026-08-15T20:37:55+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5300,IC DAC 8BIT 8-MSOP,0,1,0,0,0,0,,500,0,10,1,50,Tube,1,1,0,500,999999999,0.0,5.67,8,1,5.67,2500,3.177,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0040,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,15
2026-08-15,ADZS-21369-EZLITE,Analog Devices,DSPs - Digital Signal Processors,digikey,10,Active,4,915.69,exact,ADZS-21369-EZLITE,ADZS-21369-EZLITE-ND,1,1,2026-08-15T20:37:56+00:00,Analog Devices Inc.,505,"Development Boards, Kits, Programmers",Evaluation Boards,33,SHARC®,ADZS-21369,EZ-KIT LITE ADSP-21369 EVAL BRD,0,1,0,0,0,0,,4,0,10,1,1,Bulk,1,0,0,4,999999999,0.0,915.69,1,1,915.69,1,915.69,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),3A991A2,8471.50.0150,,Fixed,6
2026-08-15,AD5390BSTZ-5,Analog Devices,Analog to Digital Converters (ADCs),digikey,11,Active,279,72.68,exact,AD5390BSTZ-5,505-AD5390BSTZ-5-ND,1,1,2026-08-15T20:37:57+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Data Acquisition,32,,AD5390,IC DAC 14BIT 52-LQFP,0,1,0,0,0,0,,279,0,11,1,0,Tray,1,1,0,279,0,0.0,72.68,4,1,72.68,112,53.54161,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.39.0040,52-LQFP,Surface Mount,14
2026-08-15,ADSP-21369KSWZ-5A,Analog Devices,DSPs - Digital Signal Processors,digikey,27,Active,12,83.96,exact,ADSP-21369KSWZ-5A,ADSP-21369KSWZ-5A-ND,1,1,2026-08-15T20:37:59+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,SHARC®,ADSP-21369,IC DSP 32BIT 366MHZ 208LQFP,0,1,0,0,0,0,,12,0,27,1,11,Tray,1,1,0,12,999999999,0.0,83.96,4,1,83.96,110,63.71491,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,208-LQFP Exposed Pad,Surface Mount,11
2026-08-15,ADSP-BF536BBCZ-4B,Analog Devices,DSPs - Digital Signal Processors,digikey,19,Active,22,40.07,exact,ADSP-BF536BBCZ-4B,ADSP-BF536BBCZ-4B-ND,2,1,2026-08-15T20:38:00+00:00,Analog Devices Inc.,505,Integrated Circuits (ICs),Embedded,32,Blackfin®,ADSP-BF536,IC DSP CTLR 16BIT 208CSBGA,0,1,0,0,0,0,,22,0,19,1,26,Tray,1,1,0,22,999999999,0.0,40.07,5,1,40.07,260,28.36996,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0035,"208-FBGA, CSPBGA",Surface Mount,11
